id	provided_identifier
1665762	oai:tms.ycba.yale.edu:121
1665763	oai:tms.ycba.yale.edu:1210
1665764	oai:tms.ycba.yale.edu:1211
1665765	oai:tms.ycba.yale.edu:12119
1665766	oai:tms.ycba.yale.edu:1212
1665767	oai:tms.ycba.yale.edu:1213
1665768	oai:tms.ycba.yale.edu:1214
1665769	oai:tms.ycba.yale.edu:12141
1665770	oai:tms.ycba.yale.edu:12142
1665771	oai:tms.ycba.yale.edu:1215
1665772	oai:tms.ycba.yale.edu:12151
1665773	oai:tms.ycba.yale.edu:12152
1665774	oai:tms.ycba.yale.edu:12153
1665775	oai:tms.ycba.yale.edu:12154
1665776	oai:tms.ycba.yale.edu:12155
1665777	oai:tms.ycba.yale.edu:12156
1665778	oai:tms.ycba.yale.edu:12157
1665779	oai:tms.ycba.yale.edu:12158
1665780	oai:tms.ycba.yale.edu:12159
1665781	oai:tms.ycba.yale.edu:1216
1665782	oai:tms.ycba.yale.edu:12160
1665783	oai:tms.ycba.yale.edu:12161
1665784	oai:tms.ycba.yale.edu:12162
1665785	oai:tms.ycba.yale.edu:12163
1665786	oai:tms.ycba.yale.edu:12164
1665787	oai:tms.ycba.yale.edu:12165
1665788	oai:tms.ycba.yale.edu:12167
1665789	oai:tms.ycba.yale.edu:12168
1665790	oai:tms.ycba.yale.edu:12169
1665791	oai:tms.ycba.yale.edu:1217
1665792	oai:tms.ycba.yale.edu:12170
1665793	oai:tms.ycba.yale.edu:12171
1665794	oai:tms.ycba.yale.edu:12172
1665795	oai:tms.ycba.yale.edu:12173
1665796	oai:tms.ycba.yale.edu:12174
1665797	oai:tms.ycba.yale.edu:12176
1665798	oai:tms.ycba.yale.edu:1218
1665799	oai:tms.ycba.yale.edu:1219
1665800	oai:tms.ycba.yale.edu:12193
1665801	oai:tms.ycba.yale.edu:12194
1665802	oai:tms.ycba.yale.edu:12195
1665803	oai:tms.ycba.yale.edu:12196
1665804	oai:tms.ycba.yale.edu:12197
1665805	oai:tms.ycba.yale.edu:12198
1665806	oai:tms.ycba.yale.edu:12199
1665807	oai:tms.ycba.yale.edu:122
1665808	oai:tms.ycba.yale.edu:1220
1665809	oai:tms.ycba.yale.edu:12200
1665810	oai:tms.ycba.yale.edu:12201
1665811	oai:tms.ycba.yale.edu:12202
1665812	oai:tms.ycba.yale.edu:12203
1665813	oai:tms.ycba.yale.edu:12204
1665814	oai:tms.ycba.yale.edu:12205
1665815	oai:tms.ycba.yale.edu:12206
1665816	oai:tms.ycba.yale.edu:12207
1665817	oai:tms.ycba.yale.edu:12208
1665818	oai:tms.ycba.yale.edu:12209
1665819	oai:tms.ycba.yale.edu:1221
1665820	oai:tms.ycba.yale.edu:12210
1665821	oai:tms.ycba.yale.edu:12211
1665822	oai:tms.ycba.yale.edu:12212
1665823	oai:tms.ycba.yale.edu:12213
1665824	oai:tms.ycba.yale.edu:12214
1665825	oai:tms.ycba.yale.edu:12215
1665826	oai:tms.ycba.yale.edu:12216
1665827	oai:tms.ycba.yale.edu:1222
1665828	oai:tms.ycba.yale.edu:1223
1665829	oai:tms.ycba.yale.edu:12231
1665830	oai:tms.ycba.yale.edu:1224
1665831	oai:tms.ycba.yale.edu:1225
1665832	oai:tms.ycba.yale.edu:12254
1665833	oai:tms.ycba.yale.edu:12258
1665834	oai:tms.ycba.yale.edu:1226
1665835	oai:tms.ycba.yale.edu:12266
1665836	oai:tms.ycba.yale.edu:12267
1665837	oai:tms.ycba.yale.edu:12268
1665838	oai:tms.ycba.yale.edu:12269
1665839	oai:tms.ycba.yale.edu:1227
1665840	oai:tms.ycba.yale.edu:12270
1665841	oai:tms.ycba.yale.edu:12271
1665842	oai:tms.ycba.yale.edu:1228
1665843	oai:tms.ycba.yale.edu:1229
1665844	oai:tms.ycba.yale.edu:123
1665845	oai:tms.ycba.yale.edu:1230
1665846	oai:tms.ycba.yale.edu:1231
1665847	oai:tms.ycba.yale.edu:1232
1665848	oai:tms.ycba.yale.edu:12320
1665849	oai:tms.ycba.yale.edu:12321
1665850	oai:tms.ycba.yale.edu:12322
1665851	oai:tms.ycba.yale.edu:12329
1665852	oai:tms.ycba.yale.edu:1233
1665853	oai:tms.ycba.yale.edu:12335
1665854	oai:tms.ycba.yale.edu:12336
1665855	oai:tms.ycba.yale.edu:1234
1665856	oai:tms.ycba.yale.edu:1235
1665857	oai:tms.ycba.yale.edu:12355
1665858	oai:tms.ycba.yale.edu:1236
1665859	oai:tms.ycba.yale.edu:12360
1665860	oai:tms.ycba.yale.edu:12361
1665861	oai:tms.ycba.yale.edu:12362
1665862	oai:tms.ycba.yale.edu:12366
1665863	oai:tms.ycba.yale.edu:12367
1665864	oai:tms.ycba.yale.edu:12368
1665865	oai:tms.ycba.yale.edu:1237
1665866	oai:tms.ycba.yale.edu:12370
1665867	oai:tms.ycba.yale.edu:12371
1665868	oai:tms.ycba.yale.edu:12375
1665869	oai:tms.ycba.yale.edu:1238
1665870	oai:tms.ycba.yale.edu:12380
1665871	oai:tms.ycba.yale.edu:12382
1665872	oai:tms.ycba.yale.edu:1239
1665873	oai:tms.ycba.yale.edu:124
1665874	oai:tms.ycba.yale.edu:1240
1665875	oai:tms.ycba.yale.edu:1241
1665876	oai:tms.ycba.yale.edu:1242
1665877	oai:tms.ycba.yale.edu:1243
1665878	oai:tms.ycba.yale.edu:1244
1665879	oai:tms.ycba.yale.edu:12442
1665880	oai:tms.ycba.yale.edu:12444
1665881	oai:tms.ycba.yale.edu:1245
1665882	oai:tms.ycba.yale.edu:12455
1665883	oai:tms.ycba.yale.edu:1246
1665884	oai:tms.ycba.yale.edu:1247
1665885	oai:tms.ycba.yale.edu:1248
1665886	oai:tms.ycba.yale.edu:1249
1665887	oai:tms.ycba.yale.edu:125
1665888	oai:tms.ycba.yale.edu:1250
1665889	oai:tms.ycba.yale.edu:1251
1665890	oai:tms.ycba.yale.edu:1252
1665891	oai:tms.ycba.yale.edu:1253
1665892	oai:tms.ycba.yale.edu:1254
1665893	oai:tms.ycba.yale.edu:12540
1665894	oai:tms.ycba.yale.edu:1255
1665895	oai:tms.ycba.yale.edu:12558
1665896	oai:tms.ycba.yale.edu:1256
1665897	oai:tms.ycba.yale.edu:1257
1665898	oai:tms.ycba.yale.edu:12575
1665899	oai:tms.ycba.yale.edu:12577
1665900	oai:tms.ycba.yale.edu:12578
1665901	oai:tms.ycba.yale.edu:12579
1665902	oai:tms.ycba.yale.edu:1258
1665903	oai:tms.ycba.yale.edu:12580
1665904	oai:tms.ycba.yale.edu:12582
1665905	oai:tms.ycba.yale.edu:12588
1665906	oai:tms.ycba.yale.edu:12589
1665907	oai:tms.ycba.yale.edu:1259
1665908	oai:tms.ycba.yale.edu:12591
1665909	oai:tms.ycba.yale.edu:12592
1665910	oai:tms.ycba.yale.edu:12593
1665911	oai:tms.ycba.yale.edu:12594
1665912	oai:tms.ycba.yale.edu:12595
1665913	oai:tms.ycba.yale.edu:12596
1665914	oai:tms.ycba.yale.edu:126
1665915	oai:tms.ycba.yale.edu:1260
1665916	oai:tms.ycba.yale.edu:12602
1665917	oai:tms.ycba.yale.edu:12603
1665918	oai:tms.ycba.yale.edu:12604
1665919	oai:tms.ycba.yale.edu:12605
1665920	oai:tms.ycba.yale.edu:12606
1665921	oai:tms.ycba.yale.edu:12607
1665922	oai:tms.ycba.yale.edu:12608
1665923	oai:tms.ycba.yale.edu:12609
1665924	oai:tms.ycba.yale.edu:1261
1665925	oai:tms.ycba.yale.edu:12610
1665926	oai:tms.ycba.yale.edu:12611
1665927	oai:tms.ycba.yale.edu:12612
1665928	oai:tms.ycba.yale.edu:12613
1665929	oai:tms.ycba.yale.edu:12614
1665930	oai:tms.ycba.yale.edu:12615
1665931	oai:tms.ycba.yale.edu:12616
1665932	oai:tms.ycba.yale.edu:12617
1665933	oai:tms.ycba.yale.edu:12619
1665934	oai:tms.ycba.yale.edu:1262
1665935	oai:tms.ycba.yale.edu:12620
1665936	oai:tms.ycba.yale.edu:12621
1665937	oai:tms.ycba.yale.edu:12622
1665938	oai:tms.ycba.yale.edu:12623
1665939	oai:tms.ycba.yale.edu:12624
1665940	oai:tms.ycba.yale.edu:12625
1665941	oai:tms.ycba.yale.edu:1263
1665942	oai:tms.ycba.yale.edu:12630
1665943	oai:tms.ycba.yale.edu:12631
1665944	oai:tms.ycba.yale.edu:12632
1665945	oai:tms.ycba.yale.edu:12633
1665946	oai:tms.ycba.yale.edu:12634
1665947	oai:tms.ycba.yale.edu:12635
1665948	oai:tms.ycba.yale.edu:12636
1665949	oai:tms.ycba.yale.edu:12637
1665950	oai:tms.ycba.yale.edu:12638
1665951	oai:tms.ycba.yale.edu:1264
1665952	oai:tms.ycba.yale.edu:12640
1665953	oai:tms.ycba.yale.edu:12641
1665954	oai:tms.ycba.yale.edu:12643
1665955	oai:tms.ycba.yale.edu:12644
1665956	oai:tms.ycba.yale.edu:12645
1665957	oai:tms.ycba.yale.edu:12646
1665958	oai:tms.ycba.yale.edu:12647
1665959	oai:tms.ycba.yale.edu:12648
1665960	oai:tms.ycba.yale.edu:12649
1665961	oai:tms.ycba.yale.edu:1265
1665962	oai:tms.ycba.yale.edu:12650
1665963	oai:tms.ycba.yale.edu:12651
1665964	oai:tms.ycba.yale.edu:12652
1665965	oai:tms.ycba.yale.edu:1266
1665966	oai:tms.ycba.yale.edu:12662
1665967	oai:tms.ycba.yale.edu:1267
1665968	oai:tms.ycba.yale.edu:12673
1665969	oai:tms.ycba.yale.edu:12674
1665970	oai:tms.ycba.yale.edu:12675
1665971	oai:tms.ycba.yale.edu:12676
1665972	oai:tms.ycba.yale.edu:1268
1665973	oai:tms.ycba.yale.edu:1269
1665974	oai:tms.ycba.yale.edu:127
1665975	oai:tms.ycba.yale.edu:1270
1665976	oai:tms.ycba.yale.edu:1271
1665977	oai:tms.ycba.yale.edu:12714
1665978	oai:tms.ycba.yale.edu:12715
1665979	oai:tms.ycba.yale.edu:12716
1665980	oai:tms.ycba.yale.edu:1272
1665981	oai:tms.ycba.yale.edu:1273
1665982	oai:tms.ycba.yale.edu:1274
1665983	oai:tms.ycba.yale.edu:12745
1665984	oai:tms.ycba.yale.edu:1275
1665985	oai:tms.ycba.yale.edu:1276
1665986	oai:tms.ycba.yale.edu:1277
1665987	oai:tms.ycba.yale.edu:1278
1665988	oai:tms.ycba.yale.edu:1279
1665989	oai:tms.ycba.yale.edu:12795
1665990	oai:tms.ycba.yale.edu:128
1665991	oai:tms.ycba.yale.edu:1280
1665992	oai:tms.ycba.yale.edu:12802
1665993	oai:tms.ycba.yale.edu:12805
1665994	oai:tms.ycba.yale.edu:12806
1665995	oai:tms.ycba.yale.edu:12807
1665996	oai:tms.ycba.yale.edu:12808
1665997	oai:tms.ycba.yale.edu:12809
1665998	oai:tms.ycba.yale.edu:1281
1665999	oai:tms.ycba.yale.edu:12810
1666000	oai:tms.ycba.yale.edu:12811
1666001	oai:tms.ycba.yale.edu:12812
1666002	oai:tms.ycba.yale.edu:1282
1666003	oai:tms.ycba.yale.edu:12820
1666004	oai:tms.ycba.yale.edu:1283
1666005	oai:tms.ycba.yale.edu:12833
1666006	oai:tms.ycba.yale.edu:1284
1666007	oai:tms.ycba.yale.edu:12843
1666008	oai:tms.ycba.yale.edu:12844
1666009	oai:tms.ycba.yale.edu:1285
1666010	oai:tms.ycba.yale.edu:12858
1666011	oai:tms.ycba.yale.edu:12859
1666012	oai:tms.ycba.yale.edu:1286
1666013	oai:tms.ycba.yale.edu:12861
1666014	oai:tms.ycba.yale.edu:12862
1666015	oai:tms.ycba.yale.edu:12869
1666016	oai:tms.ycba.yale.edu:1287
1666017	oai:tms.ycba.yale.edu:12870
1666018	oai:tms.ycba.yale.edu:12871
1666019	oai:tms.ycba.yale.edu:12874
1666020	oai:tms.ycba.yale.edu:1288
1666021	oai:tms.ycba.yale.edu:12880
1666022	oai:tms.ycba.yale.edu:12881
1666023	oai:tms.ycba.yale.edu:12882
1666024	oai:tms.ycba.yale.edu:12883
1666025	oai:tms.ycba.yale.edu:12884
1666026	oai:tms.ycba.yale.edu:12885
1666027	oai:tms.ycba.yale.edu:12887
1666028	oai:tms.ycba.yale.edu:12888
1666029	oai:tms.ycba.yale.edu:12889
1666030	oai:tms.ycba.yale.edu:1289
1666031	oai:tms.ycba.yale.edu:12891
1666032	oai:tms.ycba.yale.edu:12895
1666033	oai:tms.ycba.yale.edu:129
1666034	oai:tms.ycba.yale.edu:1290
1666035	oai:tms.ycba.yale.edu:12901
1666036	oai:tms.ycba.yale.edu:12903
1666037	oai:tms.ycba.yale.edu:12906
1666038	oai:tms.ycba.yale.edu:12914
1666039	oai:tms.ycba.yale.edu:12916
1666040	oai:tms.ycba.yale.edu:12917
1666041	oai:tms.ycba.yale.edu:12924
1666042	oai:tms.ycba.yale.edu:1293
1666043	oai:tms.ycba.yale.edu:1294
1666044	oai:tms.ycba.yale.edu:12941
1666045	oai:tms.ycba.yale.edu:1295
1666046	oai:tms.ycba.yale.edu:12959
1666047	oai:tms.ycba.yale.edu:1296
1666048	oai:tms.ycba.yale.edu:12961
1666049	oai:tms.ycba.yale.edu:12963
1666050	oai:tms.ycba.yale.edu:12964
1666051	oai:tms.ycba.yale.edu:12965
1666052	oai:tms.ycba.yale.edu:12966
1666053	oai:tms.ycba.yale.edu:12967
1666054	oai:tms.ycba.yale.edu:12968
1666055	oai:tms.ycba.yale.edu:12969
1666056	oai:tms.ycba.yale.edu:1297
1666057	oai:tms.ycba.yale.edu:12970
1666058	oai:tms.ycba.yale.edu:12971
1666059	oai:tms.ycba.yale.edu:12972
1666060	oai:tms.ycba.yale.edu:12973
1666061	oai:tms.ycba.yale.edu:12974
1666062	oai:tms.ycba.yale.edu:12976
1666063	oai:tms.ycba.yale.edu:1298
1666064	oai:tms.ycba.yale.edu:1299
1666065	oai:tms.ycba.yale.edu:130
1666066	oai:tms.ycba.yale.edu:1300
1666067	oai:tms.ycba.yale.edu:13001
1666068	oai:tms.ycba.yale.edu:13003
1666069	oai:tms.ycba.yale.edu:1301
1666070	oai:tms.ycba.yale.edu:13012
1666071	oai:tms.ycba.yale.edu:13016
1666072	oai:tms.ycba.yale.edu:13017
1666073	oai:tms.ycba.yale.edu:13019
1666074	oai:tms.ycba.yale.edu:1302
1666075	oai:tms.ycba.yale.edu:13020
1666076	oai:tms.ycba.yale.edu:13024
1666077	oai:tms.ycba.yale.edu:1303
1666078	oai:tms.ycba.yale.edu:13031
1666079	oai:tms.ycba.yale.edu:13032
1666080	oai:tms.ycba.yale.edu:13033
1666081	oai:tms.ycba.yale.edu:13034
1666082	oai:tms.ycba.yale.edu:13035
1666083	oai:tms.ycba.yale.edu:13036
1666084	oai:tms.ycba.yale.edu:13037
1666085	oai:tms.ycba.yale.edu:13038
1666086	oai:tms.ycba.yale.edu:1304
1666087	oai:tms.ycba.yale.edu:13043
1666088	oai:tms.ycba.yale.edu:13044
1666089	oai:tms.ycba.yale.edu:13045
1666090	oai:tms.ycba.yale.edu:13046
1666091	oai:tms.ycba.yale.edu:13047
1666092	oai:tms.ycba.yale.edu:13049
1666093	oai:tms.ycba.yale.edu:1305
1666094	oai:tms.ycba.yale.edu:13050
1666095	oai:tms.ycba.yale.edu:1306
1666096	oai:tms.ycba.yale.edu:13064
1666097	oai:tms.ycba.yale.edu:13066
1666098	oai:tms.ycba.yale.edu:1307
1666099	oai:tms.ycba.yale.edu:1308
1666100	oai:tms.ycba.yale.edu:13084
1666101	oai:tms.ycba.yale.edu:13085
1666102	oai:tms.ycba.yale.edu:13087
1666103	oai:tms.ycba.yale.edu:1309
1666104	oai:tms.ycba.yale.edu:13091
1666105	oai:tms.ycba.yale.edu:131
1666106	oai:tms.ycba.yale.edu:1310
1666107	oai:tms.ycba.yale.edu:1311
1666108	oai:tms.ycba.yale.edu:1312
1666109	oai:tms.ycba.yale.edu:1313
1666110	oai:tms.ycba.yale.edu:13130
1666111	oai:tms.ycba.yale.edu:1314
1666112	oai:tms.ycba.yale.edu:13142
1666113	oai:tms.ycba.yale.edu:1315
1666114	oai:tms.ycba.yale.edu:1316
1666115	oai:tms.ycba.yale.edu:13162
1666116	oai:tms.ycba.yale.edu:1317
1666117	oai:tms.ycba.yale.edu:1318
1666118	oai:tms.ycba.yale.edu:13184
1666119	oai:tms.ycba.yale.edu:13189
1666120	oai:tms.ycba.yale.edu:1319
1666121	oai:tms.ycba.yale.edu:13191
1666122	oai:tms.ycba.yale.edu:13192
1666123	oai:tms.ycba.yale.edu:13194
1666124	oai:tms.ycba.yale.edu:13195
1666125	oai:tms.ycba.yale.edu:132
1666126	oai:tms.ycba.yale.edu:1320
1666127	oai:tms.ycba.yale.edu:1321
1666128	oai:tms.ycba.yale.edu:1322
1666129	oai:tms.ycba.yale.edu:1323
1666130	oai:tms.ycba.yale.edu:1324
1666131	oai:tms.ycba.yale.edu:1325
1666132	oai:tms.ycba.yale.edu:1326
1666133	oai:tms.ycba.yale.edu:1327
1666134	oai:tms.ycba.yale.edu:1328
1666135	oai:tms.ycba.yale.edu:1329
1666136	oai:tms.ycba.yale.edu:133
1666137	oai:tms.ycba.yale.edu:1330
1666138	oai:tms.ycba.yale.edu:1331
1666139	oai:tms.ycba.yale.edu:1332
1666140	oai:tms.ycba.yale.edu:1333
1666141	oai:tms.ycba.yale.edu:1334
1666142	oai:tms.ycba.yale.edu:1335
1666143	oai:tms.ycba.yale.edu:1336
1666144	oai:tms.ycba.yale.edu:1337
1666145	oai:tms.ycba.yale.edu:1338
1666146	oai:tms.ycba.yale.edu:1339
1666147	oai:tms.ycba.yale.edu:134
1666148	oai:tms.ycba.yale.edu:1340
1666149	oai:tms.ycba.yale.edu:1341
1666150	oai:tms.ycba.yale.edu:1342
1666151	oai:tms.ycba.yale.edu:1343
1666152	oai:tms.ycba.yale.edu:1344
1666153	oai:tms.ycba.yale.edu:1345
1666154	oai:tms.ycba.yale.edu:1346
1666155	oai:tms.ycba.yale.edu:1347
1666156	oai:tms.ycba.yale.edu:1348
1666157	oai:tms.ycba.yale.edu:1349
1666158	oai:tms.ycba.yale.edu:135
1666159	oai:tms.ycba.yale.edu:1350
1666160	oai:tms.ycba.yale.edu:1351
1666161	oai:tms.ycba.yale.edu:1352
1666162	oai:tms.ycba.yale.edu:1353
1666163	oai:tms.ycba.yale.edu:1354
1666164	oai:tms.ycba.yale.edu:1355
1666165	oai:tms.ycba.yale.edu:1356
1666166	oai:tms.ycba.yale.edu:1357
1666167	oai:tms.ycba.yale.edu:1358
1666168	oai:tms.ycba.yale.edu:1359
1666169	oai:tms.ycba.yale.edu:136
1666170	oai:tms.ycba.yale.edu:1360
1666171	oai:tms.ycba.yale.edu:1361
1666172	oai:tms.ycba.yale.edu:1362
1666173	oai:tms.ycba.yale.edu:1363
1666174	oai:tms.ycba.yale.edu:1364
1666175	oai:tms.ycba.yale.edu:1365
1666176	oai:tms.ycba.yale.edu:1366
1666177	oai:tms.ycba.yale.edu:1367
1666178	oai:tms.ycba.yale.edu:1369
1666179	oai:tms.ycba.yale.edu:13696
1666180	oai:tms.ycba.yale.edu:137
1666181	oai:tms.ycba.yale.edu:1370
1666182	oai:tms.ycba.yale.edu:1371
1666183	oai:tms.ycba.yale.edu:1372
1666184	oai:tms.ycba.yale.edu:1373
1666185	oai:tms.ycba.yale.edu:1374
1666186	oai:tms.ycba.yale.edu:1375
1666187	oai:tms.ycba.yale.edu:1376
1666188	oai:tms.ycba.yale.edu:1377
1666189	oai:tms.ycba.yale.edu:1378
1666190	oai:tms.ycba.yale.edu:13784
1666191	oai:tms.ycba.yale.edu:1379
1666192	oai:tms.ycba.yale.edu:138
1666193	oai:tms.ycba.yale.edu:1380
1666194	oai:tms.ycba.yale.edu:1381
1666195	oai:tms.ycba.yale.edu:13836
1666196	oai:tms.ycba.yale.edu:1384
1666197	oai:tms.ycba.yale.edu:1386
1666198	oai:tms.ycba.yale.edu:1387
1666199	oai:tms.ycba.yale.edu:1388
1666200	oai:tms.ycba.yale.edu:13880
1666201	oai:tms.ycba.yale.edu:13881
1666202	oai:tms.ycba.yale.edu:1389
1666203	oai:tms.ycba.yale.edu:13892
1666204	oai:tms.ycba.yale.edu:13895
1666205	oai:tms.ycba.yale.edu:139
1666206	oai:tms.ycba.yale.edu:1390
1666207	oai:tms.ycba.yale.edu:1391
1666208	oai:tms.ycba.yale.edu:1392
1666209	oai:tms.ycba.yale.edu:1393
1666210	oai:tms.ycba.yale.edu:1394
1666211	oai:tms.ycba.yale.edu:1395
1666212	oai:tms.ycba.yale.edu:1396
1666213	oai:tms.ycba.yale.edu:1397
1666214	oai:tms.ycba.yale.edu:1398
1666215	oai:tms.ycba.yale.edu:1399
1666216	oai:tms.ycba.yale.edu:1400
1666217	oai:tms.ycba.yale.edu:1401
1666218	oai:tms.ycba.yale.edu:1402
1666219	oai:tms.ycba.yale.edu:14026
1666220	oai:tms.ycba.yale.edu:14027
1666221	oai:tms.ycba.yale.edu:14029
1666222	oai:tms.ycba.yale.edu:1403
1666223	oai:tms.ycba.yale.edu:14031
1666224	oai:tms.ycba.yale.edu:14032
1666225	oai:tms.ycba.yale.edu:14034
1666226	oai:tms.ycba.yale.edu:14035
1666227	oai:tms.ycba.yale.edu:1404
1666228	oai:tms.ycba.yale.edu:14043
1666229	oai:tms.ycba.yale.edu:1405
1666230	oai:tms.ycba.yale.edu:1406
1666231	oai:tms.ycba.yale.edu:14069
1666232	oai:tms.ycba.yale.edu:1407
1666233	oai:tms.ycba.yale.edu:14070
1666234	oai:tms.ycba.yale.edu:1408
1666235	oai:tms.ycba.yale.edu:1409
1666236	oai:tms.ycba.yale.edu:1410
1666237	oai:tms.ycba.yale.edu:1411
1666238	oai:tms.ycba.yale.edu:1412
1666239	oai:tms.ycba.yale.edu:1413
1666240	oai:tms.ycba.yale.edu:14135
1666241	oai:tms.ycba.yale.edu:14136
1666242	oai:tms.ycba.yale.edu:14137
1666243	oai:tms.ycba.yale.edu:14138
1666244	oai:tms.ycba.yale.edu:14139
1666245	oai:tms.ycba.yale.edu:1414
1666246	oai:tms.ycba.yale.edu:14140
1666247	oai:tms.ycba.yale.edu:14141
1666248	oai:tms.ycba.yale.edu:14146
1666249	oai:tms.ycba.yale.edu:1415
1666250	oai:tms.ycba.yale.edu:14156
1666251	oai:tms.ycba.yale.edu:1416
1666252	oai:tms.ycba.yale.edu:14163
1666253	oai:tms.ycba.yale.edu:14164
1666254	oai:tms.ycba.yale.edu:14165
1666255	oai:tms.ycba.yale.edu:14166
1666256	oai:tms.ycba.yale.edu:1417
1666257	oai:tms.ycba.yale.edu:14173
1666258	oai:tms.ycba.yale.edu:14176
1666259	oai:tms.ycba.yale.edu:14177
1666260	oai:tms.ycba.yale.edu:14178
1666261	oai:tms.ycba.yale.edu:14179
1666262	oai:tms.ycba.yale.edu:1418
1666263	oai:tms.ycba.yale.edu:14180
1666264	oai:tms.ycba.yale.edu:14186
1666265	oai:tms.ycba.yale.edu:14187
1666266	oai:tms.ycba.yale.edu:1419
1666267	oai:tms.ycba.yale.edu:14190
1666268	oai:tms.ycba.yale.edu:14197
1666269	oai:tms.ycba.yale.edu:142
1666270	oai:tms.ycba.yale.edu:1420
1666271	oai:tms.ycba.yale.edu:14204
1666272	oai:tms.ycba.yale.edu:14208
1666273	oai:tms.ycba.yale.edu:1421
1666274	oai:tms.ycba.yale.edu:1422
1666275	oai:tms.ycba.yale.edu:14220
1666276	oai:tms.ycba.yale.edu:14222
1666277	oai:tms.ycba.yale.edu:1423
1666278	oai:tms.ycba.yale.edu:1424
1666279	oai:tms.ycba.yale.edu:1425
1666280	oai:tms.ycba.yale.edu:14251
1666281	oai:tms.ycba.yale.edu:14252
1666282	oai:tms.ycba.yale.edu:1426
1666283	oai:tms.ycba.yale.edu:14267
1666284	oai:tms.ycba.yale.edu:14269
1666285	oai:tms.ycba.yale.edu:1427
1666286	oai:tms.ycba.yale.edu:14270
1666287	oai:tms.ycba.yale.edu:14271
1666288	oai:tms.ycba.yale.edu:14272
1666289	oai:tms.ycba.yale.edu:14273
1666290	oai:tms.ycba.yale.edu:14275
1666291	oai:tms.ycba.yale.edu:14277
1666292	oai:tms.ycba.yale.edu:14279
1666293	oai:tms.ycba.yale.edu:1428
1666294	oai:tms.ycba.yale.edu:14280
1666295	oai:tms.ycba.yale.edu:14282
1666296	oai:tms.ycba.yale.edu:14284
1666297	oai:tms.ycba.yale.edu:1429
1666298	oai:tms.ycba.yale.edu:14293
1666299	oai:tms.ycba.yale.edu:14295
1666300	oai:tms.ycba.yale.edu:143
1666301	oai:tms.ycba.yale.edu:1430
1666302	oai:tms.ycba.yale.edu:14307
1666303	oai:tms.ycba.yale.edu:1431
1666304	oai:tms.ycba.yale.edu:14312
1666305	oai:tms.ycba.yale.edu:1432
1666306	oai:tms.ycba.yale.edu:14324
1666307	oai:tms.ycba.yale.edu:14325
1666308	oai:tms.ycba.yale.edu:1433
1666309	oai:tms.ycba.yale.edu:1434
1666310	oai:tms.ycba.yale.edu:1435
1666311	oai:tms.ycba.yale.edu:1436
1666313	oai:tms.ycba.yale.edu:1438
1666314	oai:tms.ycba.yale.edu:1439
1666315	oai:tms.ycba.yale.edu:144
1666316	oai:tms.ycba.yale.edu:1440
1666317	oai:tms.ycba.yale.edu:1441
1666318	oai:tms.ycba.yale.edu:1442
1666319	oai:tms.ycba.yale.edu:1443
1666320	oai:tms.ycba.yale.edu:1444
1666321	oai:tms.ycba.yale.edu:14445
1666322	oai:tms.ycba.yale.edu:1445
1666323	oai:tms.ycba.yale.edu:1446
1666324	oai:tms.ycba.yale.edu:1447
1666325	oai:tms.ycba.yale.edu:1448
1666326	oai:tms.ycba.yale.edu:1449
1666327	oai:tms.ycba.yale.edu:1450
1666328	oai:tms.ycba.yale.edu:1451
1666329	oai:tms.ycba.yale.edu:1452
1666330	oai:tms.ycba.yale.edu:1453
1666331	oai:tms.ycba.yale.edu:14530
1666332	oai:tms.ycba.yale.edu:1454
1666333	oai:tms.ycba.yale.edu:1455
1666334	oai:tms.ycba.yale.edu:14558
1666335	oai:tms.ycba.yale.edu:1456
1666336	oai:tms.ycba.yale.edu:1457
1666337	oai:tms.ycba.yale.edu:1458
1666338	oai:tms.ycba.yale.edu:1459
1666339	oai:tms.ycba.yale.edu:14591
1666340	oai:tms.ycba.yale.edu:1460
1666341	oai:tms.ycba.yale.edu:1461
1666342	oai:tms.ycba.yale.edu:14615
1666343	oai:tms.ycba.yale.edu:14616
1666344	oai:tms.ycba.yale.edu:1462
1666345	oai:tms.ycba.yale.edu:14621
1666346	oai:tms.ycba.yale.edu:14628
1666347	oai:tms.ycba.yale.edu:14629
1666348	oai:tms.ycba.yale.edu:1463
1666349	oai:tms.ycba.yale.edu:14630
1666350	oai:tms.ycba.yale.edu:14631
1666351	oai:tms.ycba.yale.edu:14632
1666352	oai:tms.ycba.yale.edu:14633
1666353	oai:tms.ycba.yale.edu:1464
1666354	oai:tms.ycba.yale.edu:1465
1666355	oai:tms.ycba.yale.edu:1466
1666356	oai:tms.ycba.yale.edu:14663
1666357	oai:tms.ycba.yale.edu:14667
1666358	oai:tms.ycba.yale.edu:14668
1666359	oai:tms.ycba.yale.edu:14669
1666360	oai:tms.ycba.yale.edu:1467
1666361	oai:tms.ycba.yale.edu:14674
1666362	oai:tms.ycba.yale.edu:14675
1666363	oai:tms.ycba.yale.edu:14676
1666364	oai:tms.ycba.yale.edu:14677
1666365	oai:tms.ycba.yale.edu:14678
1666366	oai:tms.ycba.yale.edu:14679
1666367	oai:tms.ycba.yale.edu:1468
1666368	oai:tms.ycba.yale.edu:14680
1666369	oai:tms.ycba.yale.edu:1469
1666370	oai:tms.ycba.yale.edu:147
1666371	oai:tms.ycba.yale.edu:1470
