id	provided_identifier
1672537	oai:orbis.library.yale.edu:3351061
1672538	oai:orbis.library.yale.edu:3343358
1672539	oai:orbis.library.yale.edu:3343375
1672540	oai:orbis.library.yale.edu:3343378
1672541	oai:orbis.library.yale.edu:3351517
1672542	oai:orbis.library.yale.edu:3365926
1672543	oai:orbis.library.yale.edu:3366212
1672544	oai:orbis.library.yale.edu:6608097
1672545	oai:orbis.library.yale.edu:6633714
1672546	oai:orbis.library.yale.edu:6796906
1672547	oai:orbis.library.yale.edu:3867078
1672548	oai:orbis.library.yale.edu:3703365
1672549	oai:orbis.library.yale.edu:9591379
1672550	oai:orbis.library.yale.edu:6797614
1672551	oai:orbis.library.yale.edu:6819811
1672552	oai:orbis.library.yale.edu:6799161
1672553	oai:orbis.library.yale.edu:6917348
1672554	oai:orbis.library.yale.edu:6917383
1672555	oai:orbis.library.yale.edu:6922817
1672556	oai:orbis.library.yale.edu:6832029
1672557	oai:orbis.library.yale.edu:6952875
1672558	oai:orbis.library.yale.edu:6853932
1672559	oai:orbis.library.yale.edu:6833205
1672560	oai:orbis.library.yale.edu:6916316
1672561	oai:orbis.library.yale.edu:739057
1672562	oai:orbis.library.yale.edu:739066
1672563	oai:orbis.library.yale.edu:739067
1672564	oai:orbis.library.yale.edu:739140
1672565	oai:orbis.library.yale.edu:739185
1672566	oai:orbis.library.yale.edu:739223
1672567	oai:orbis.library.yale.edu:739262
1672568	oai:orbis.library.yale.edu:739286
1672569	oai:orbis.library.yale.edu:739288
1672570	oai:orbis.library.yale.edu:739356
1672571	oai:orbis.library.yale.edu:739368
1672572	oai:orbis.library.yale.edu:739387
1672573	oai:orbis.library.yale.edu:739401
1672574	oai:orbis.library.yale.edu:739445
1672575	oai:orbis.library.yale.edu:739462
1672576	oai:orbis.library.yale.edu:5390997
1672577	oai:orbis.library.yale.edu:3389807
1672578	oai:orbis.library.yale.edu:3389810
1672579	oai:orbis.library.yale.edu:3390588
1672580	oai:orbis.library.yale.edu:3370526
1672581	oai:orbis.library.yale.edu:3390817
1672582	oai:orbis.library.yale.edu:3391973
1672583	oai:orbis.library.yale.edu:3393445
1672584	oai:orbis.library.yale.edu:3394690
1672585	oai:orbis.library.yale.edu:3381228
1672586	oai:orbis.library.yale.edu:3388249
1672587	oai:orbis.library.yale.edu:3405597
1672588	oai:orbis.library.yale.edu:3427358
1672589	oai:orbis.library.yale.edu:3427409
1672590	oai:orbis.library.yale.edu:3427418
1672591	oai:orbis.library.yale.edu:3427527
1672592	oai:orbis.library.yale.edu:3427530
1672593	oai:orbis.library.yale.edu:3413028
1672594	oai:orbis.library.yale.edu:3413088
1672595	oai:orbis.library.yale.edu:3413134
1672596	oai:orbis.library.yale.edu:3413612
1672597	oai:orbis.library.yale.edu:176180
1672598	oai:orbis.library.yale.edu:176182
1672599	oai:orbis.library.yale.edu:176292
1672600	oai:orbis.library.yale.edu:176550
1672601	oai:orbis.library.yale.edu:176668
1672602	oai:orbis.library.yale.edu:176673
1672603	oai:orbis.library.yale.edu:176676
1672604	oai:orbis.library.yale.edu:176819
1672605	oai:orbis.library.yale.edu:176829
1672606	oai:orbis.library.yale.edu:176946
1672607	oai:orbis.library.yale.edu:177058
1672608	oai:orbis.library.yale.edu:177566
1672609	oai:orbis.library.yale.edu:177567
1672610	oai:orbis.library.yale.edu:177702
1672611	oai:orbis.library.yale.edu:177706
1672612	oai:orbis.library.yale.edu:177708
1672613	oai:orbis.library.yale.edu:177771
1672614	oai:orbis.library.yale.edu:177842
1672615	oai:orbis.library.yale.edu:178854
1672616	oai:orbis.library.yale.edu:179086
1672617	oai:orbis.library.yale.edu:179177
1672618	oai:orbis.library.yale.edu:179328
1672619	oai:orbis.library.yale.edu:179478
1672620	oai:orbis.library.yale.edu:179567
1672621	oai:orbis.library.yale.edu:179803
1672622	oai:orbis.library.yale.edu:181002
1672623	oai:orbis.library.yale.edu:181067
1672624	oai:orbis.library.yale.edu:181202
1672625	oai:orbis.library.yale.edu:181582
1672626	oai:orbis.library.yale.edu:181669
1672627	oai:orbis.library.yale.edu:181672
1672628	oai:orbis.library.yale.edu:181739
1672629	oai:orbis.library.yale.edu:181757
1672630	oai:orbis.library.yale.edu:181809
1672631	oai:orbis.library.yale.edu:182186
1672632	oai:orbis.library.yale.edu:182328
1672633	oai:orbis.library.yale.edu:182463
1672634	oai:orbis.library.yale.edu:182536
1672635	oai:orbis.library.yale.edu:182618
1672636	oai:orbis.library.yale.edu:182744
1672637	oai:orbis.library.yale.edu:182830
1672638	oai:orbis.library.yale.edu:182986
1672639	oai:orbis.library.yale.edu:182988
1672640	oai:orbis.library.yale.edu:182989
1672641	oai:orbis.library.yale.edu:182990
1672642	oai:orbis.library.yale.edu:182991
1672643	oai:orbis.library.yale.edu:182993
1672644	oai:orbis.library.yale.edu:182994
1672645	oai:orbis.library.yale.edu:182996
1672646	oai:orbis.library.yale.edu:183097
1672647	oai:orbis.library.yale.edu:183099
1672648	oai:orbis.library.yale.edu:183103
1672649	oai:orbis.library.yale.edu:183108
1672650	oai:orbis.library.yale.edu:183179
1672651	oai:orbis.library.yale.edu:183182
1672652	oai:orbis.library.yale.edu:183240
1672653	oai:orbis.library.yale.edu:183241
1672654	oai:orbis.library.yale.edu:183292
1672655	oai:orbis.library.yale.edu:183348
1672656	oai:orbis.library.yale.edu:183349
1672657	oai:orbis.library.yale.edu:183353
1672658	oai:orbis.library.yale.edu:183416
1672659	oai:orbis.library.yale.edu:183490
1672660	oai:orbis.library.yale.edu:183491
1672661	oai:orbis.library.yale.edu:183493
1672662	oai:orbis.library.yale.edu:183495
1672663	oai:orbis.library.yale.edu:183497
1672664	oai:orbis.library.yale.edu:183501
1672665	oai:orbis.library.yale.edu:183564
1672666	oai:orbis.library.yale.edu:183565
1672667	oai:orbis.library.yale.edu:183646
1672668	oai:orbis.library.yale.edu:183745
1672669	oai:orbis.library.yale.edu:183748
1672670	oai:orbis.library.yale.edu:183750
1672671	oai:orbis.library.yale.edu:183753
1672672	oai:orbis.library.yale.edu:183754
1672673	oai:orbis.library.yale.edu:183761
1672674	oai:orbis.library.yale.edu:183762
1672675	oai:orbis.library.yale.edu:183764
1672676	oai:orbis.library.yale.edu:183842
1672677	oai:orbis.library.yale.edu:183848
1672678	oai:orbis.library.yale.edu:183920
1672679	oai:orbis.library.yale.edu:183940
1672680	oai:orbis.library.yale.edu:183943
1672681	oai:orbis.library.yale.edu:183945
1672682	oai:orbis.library.yale.edu:183949
1672683	oai:orbis.library.yale.edu:184041
1672684	oai:orbis.library.yale.edu:184107
1672685	oai:orbis.library.yale.edu:184174
1672686	oai:orbis.library.yale.edu:184177
1672687	oai:orbis.library.yale.edu:184179
1672688	oai:orbis.library.yale.edu:184181
1672689	oai:orbis.library.yale.edu:184182
1672690	oai:orbis.library.yale.edu:184261
1672691	oai:orbis.library.yale.edu:184274
1672692	oai:orbis.library.yale.edu:184345
1672693	oai:orbis.library.yale.edu:184352
1672694	oai:orbis.library.yale.edu:184410
1672695	oai:orbis.library.yale.edu:184423
1672696	oai:orbis.library.yale.edu:184499
1672697	oai:orbis.library.yale.edu:184560
1672698	oai:orbis.library.yale.edu:184579
1672699	oai:orbis.library.yale.edu:184709
1672700	oai:orbis.library.yale.edu:184710
1672701	oai:orbis.library.yale.edu:184758
1672702	oai:orbis.library.yale.edu:184760
1672703	oai:orbis.library.yale.edu:184763
1672704	oai:orbis.library.yale.edu:184874
1672705	oai:orbis.library.yale.edu:184875
1672706	oai:orbis.library.yale.edu:184928
1672707	oai:orbis.library.yale.edu:184934
1672708	oai:orbis.library.yale.edu:184938
1672709	oai:orbis.library.yale.edu:184942
1672710	oai:orbis.library.yale.edu:184947
1672711	oai:orbis.library.yale.edu:184989
1672712	oai:orbis.library.yale.edu:185040
1672713	oai:orbis.library.yale.edu:185117
1672714	oai:orbis.library.yale.edu:185122
1672715	oai:orbis.library.yale.edu:185173
1672716	oai:orbis.library.yale.edu:185178
1672717	oai:orbis.library.yale.edu:185190
1672718	oai:orbis.library.yale.edu:185235
1672719	oai:orbis.library.yale.edu:185244
1672720	oai:orbis.library.yale.edu:185248
1672721	oai:orbis.library.yale.edu:185252
1672722	oai:orbis.library.yale.edu:185287
1672723	oai:orbis.library.yale.edu:185311
1672724	oai:orbis.library.yale.edu:185381
1672725	oai:orbis.library.yale.edu:185386
1672726	oai:orbis.library.yale.edu:185389
1672727	oai:orbis.library.yale.edu:185405
1672728	oai:orbis.library.yale.edu:185586
1672729	oai:orbis.library.yale.edu:185660
1672730	oai:orbis.library.yale.edu:185662
1672731	oai:orbis.library.yale.edu:185748
1672732	oai:orbis.library.yale.edu:185750
1672733	oai:orbis.library.yale.edu:185795
1672734	oai:orbis.library.yale.edu:185872
1672735	oai:orbis.library.yale.edu:186079
1672736	oai:orbis.library.yale.edu:186101
1672737	oai:orbis.library.yale.edu:186144
1672738	oai:orbis.library.yale.edu:186146
1672739	oai:orbis.library.yale.edu:186227
1672740	oai:orbis.library.yale.edu:186301
1672742	oai:orbis.library.yale.edu:186899
1672743	oai:orbis.library.yale.edu:186906
1672744	oai:orbis.library.yale.edu:186951
1672745	oai:orbis.library.yale.edu:186957
1672746	oai:orbis.library.yale.edu:186961
1672747	oai:orbis.library.yale.edu:187028
1672748	oai:orbis.library.yale.edu:187106
1672749	oai:orbis.library.yale.edu:187174
1672750	oai:orbis.library.yale.edu:187177
1672751	oai:orbis.library.yale.edu:187178
1672752	oai:orbis.library.yale.edu:187179
1672753	oai:orbis.library.yale.edu:187190
1672754	oai:orbis.library.yale.edu:187236
1672755	oai:orbis.library.yale.edu:188098
1672756	oai:orbis.library.yale.edu:188103
1672757	oai:orbis.library.yale.edu:188151
1672758	oai:orbis.library.yale.edu:188191
1672759	oai:orbis.library.yale.edu:188260
1672760	oai:orbis.library.yale.edu:188263
1672761	oai:orbis.library.yale.edu:188264
1672762	oai:orbis.library.yale.edu:188409
1672763	oai:orbis.library.yale.edu:190112
1672764	oai:orbis.library.yale.edu:190117
1672765	oai:orbis.library.yale.edu:190119
1672766	oai:orbis.library.yale.edu:190120
1672767	oai:orbis.library.yale.edu:190121
1672768	oai:orbis.library.yale.edu:190122
1672769	oai:orbis.library.yale.edu:190123
1672770	oai:orbis.library.yale.edu:190125
1672771	oai:orbis.library.yale.edu:190127
1672772	oai:orbis.library.yale.edu:190129
1672773	oai:orbis.library.yale.edu:190132
1672774	oai:orbis.library.yale.edu:190187
1672775	oai:orbis.library.yale.edu:190188
1672776	oai:orbis.library.yale.edu:190191
1672777	oai:orbis.library.yale.edu:190271
1672778	oai:orbis.library.yale.edu:190276
1672779	oai:orbis.library.yale.edu:190278
1672780	oai:orbis.library.yale.edu:190280
1672781	oai:orbis.library.yale.edu:190426
1672782	oai:orbis.library.yale.edu:190430
1672783	oai:orbis.library.yale.edu:190443
1672784	oai:orbis.library.yale.edu:190510
1672785	oai:orbis.library.yale.edu:190581
1672786	oai:orbis.library.yale.edu:190583
1672787	oai:orbis.library.yale.edu:190698
1672788	oai:orbis.library.yale.edu:190701
1672789	oai:orbis.library.yale.edu:190706
1672790	oai:orbis.library.yale.edu:190709
1672791	oai:orbis.library.yale.edu:190712
1672792	oai:orbis.library.yale.edu:190986
1672793	oai:orbis.library.yale.edu:190987
1672794	oai:orbis.library.yale.edu:191052
1672795	oai:orbis.library.yale.edu:191056
1672796	oai:orbis.library.yale.edu:191059
1672797	oai:orbis.library.yale.edu:191068
1672798	oai:orbis.library.yale.edu:191075
1672799	oai:orbis.library.yale.edu:191076
1672800	oai:orbis.library.yale.edu:191120
1672801	oai:orbis.library.yale.edu:191220
1672802	oai:orbis.library.yale.edu:191285
1672803	oai:orbis.library.yale.edu:191648
1672804	oai:orbis.library.yale.edu:191651
1672805	oai:orbis.library.yale.edu:191727
1672806	oai:orbis.library.yale.edu:191780
1672807	oai:orbis.library.yale.edu:191907
1672808	oai:orbis.library.yale.edu:191915
1672809	oai:orbis.library.yale.edu:192334
1672810	oai:orbis.library.yale.edu:192523
1672811	oai:orbis.library.yale.edu:192524
1672812	oai:orbis.library.yale.edu:192532
1672813	oai:orbis.library.yale.edu:192602
1672814	oai:orbis.library.yale.edu:192852
1672815	oai:orbis.library.yale.edu:192854
1672816	oai:orbis.library.yale.edu:192855
1672817	oai:orbis.library.yale.edu:192856
1672818	oai:orbis.library.yale.edu:192940
1672819	oai:orbis.library.yale.edu:192994
1672820	oai:orbis.library.yale.edu:193096
1672821	oai:orbis.library.yale.edu:193101
1672822	oai:orbis.library.yale.edu:193105
1672823	oai:orbis.library.yale.edu:193156
1672824	oai:orbis.library.yale.edu:193638
1672825	oai:orbis.library.yale.edu:193639
1672826	oai:orbis.library.yale.edu:193641
1672827	oai:orbis.library.yale.edu:193644
1672828	oai:orbis.library.yale.edu:193646
1672829	oai:orbis.library.yale.edu:193716
1672830	oai:orbis.library.yale.edu:193768
1672831	oai:orbis.library.yale.edu:193834
1672832	oai:orbis.library.yale.edu:193837
1672833	oai:orbis.library.yale.edu:193896
1672834	oai:orbis.library.yale.edu:193897
1672835	oai:orbis.library.yale.edu:193910
1672836	oai:orbis.library.yale.edu:193940
1672837	oai:orbis.library.yale.edu:194431
1672838	oai:orbis.library.yale.edu:194469
1672839	oai:orbis.library.yale.edu:194470
1672840	oai:orbis.library.yale.edu:194471
1672841	oai:orbis.library.yale.edu:194557
1672842	oai:orbis.library.yale.edu:194560
1672843	oai:orbis.library.yale.edu:194661
1672844	oai:orbis.library.yale.edu:194665
1672845	oai:orbis.library.yale.edu:194726
1672846	oai:orbis.library.yale.edu:194737
1672847	oai:orbis.library.yale.edu:194739
1672848	oai:orbis.library.yale.edu:194740
1672849	oai:orbis.library.yale.edu:194743
1672850	oai:orbis.library.yale.edu:194747
1672851	oai:orbis.library.yale.edu:194893
1672852	oai:orbis.library.yale.edu:194910
1672853	oai:orbis.library.yale.edu:194974
1672854	oai:orbis.library.yale.edu:194994
1672855	oai:orbis.library.yale.edu:195094
1672856	oai:orbis.library.yale.edu:195096
1672857	oai:orbis.library.yale.edu:195097
1672858	oai:orbis.library.yale.edu:195101
1672859	oai:orbis.library.yale.edu:195103
1672860	oai:orbis.library.yale.edu:195105
1672861	oai:orbis.library.yale.edu:195110
1672862	oai:orbis.library.yale.edu:195169
1672863	oai:orbis.library.yale.edu:195182
1672864	oai:orbis.library.yale.edu:195188
1672865	oai:orbis.library.yale.edu:195204
1672866	oai:orbis.library.yale.edu:195205
1672867	oai:orbis.library.yale.edu:195276
1672868	oai:orbis.library.yale.edu:195277
1672869	oai:orbis.library.yale.edu:195279
1672870	oai:orbis.library.yale.edu:195280
1672871	oai:orbis.library.yale.edu:195287
1672872	oai:orbis.library.yale.edu:195294
1672873	oai:orbis.library.yale.edu:195345
1672874	oai:orbis.library.yale.edu:195348
1672875	oai:orbis.library.yale.edu:195350
1672876	oai:orbis.library.yale.edu:195351
1672877	oai:orbis.library.yale.edu:195412
1672878	oai:orbis.library.yale.edu:195417
1672879	oai:orbis.library.yale.edu:195424
1672880	oai:orbis.library.yale.edu:195435
1672881	oai:orbis.library.yale.edu:195439
1672882	oai:orbis.library.yale.edu:195441
1672883	oai:orbis.library.yale.edu:195450
1672884	oai:orbis.library.yale.edu:195452
1672885	oai:orbis.library.yale.edu:195539
1672886	oai:orbis.library.yale.edu:195603
1672887	oai:orbis.library.yale.edu:195606
1672888	oai:orbis.library.yale.edu:195607
1672889	oai:orbis.library.yale.edu:195609
1672890	oai:orbis.library.yale.edu:195613
1672891	oai:orbis.library.yale.edu:195662
1672892	oai:orbis.library.yale.edu:195663
1672893	oai:orbis.library.yale.edu:195667
1672894	oai:orbis.library.yale.edu:195713
1672895	oai:orbis.library.yale.edu:195716
1672896	oai:orbis.library.yale.edu:195725
1672897	oai:orbis.library.yale.edu:195748
1672898	oai:orbis.library.yale.edu:195774
1672899	oai:orbis.library.yale.edu:195778
1672900	oai:orbis.library.yale.edu:195864
1672901	oai:orbis.library.yale.edu:195952
1672902	oai:orbis.library.yale.edu:195955
1672903	oai:orbis.library.yale.edu:195957
1672904	oai:orbis.library.yale.edu:196001
1672905	oai:orbis.library.yale.edu:196104
1672906	oai:orbis.library.yale.edu:196268
1672907	oai:orbis.library.yale.edu:196937
1672908	oai:orbis.library.yale.edu:197034
1672909	oai:orbis.library.yale.edu:197037
1672910	oai:orbis.library.yale.edu:197038
1672911	oai:orbis.library.yale.edu:197039
1672912	oai:orbis.library.yale.edu:197041
1672913	oai:orbis.library.yale.edu:197088
1672914	oai:orbis.library.yale.edu:197101
1672915	oai:orbis.library.yale.edu:197156
1672916	oai:orbis.library.yale.edu:197158
1672917	oai:orbis.library.yale.edu:197160
1672918	oai:orbis.library.yale.edu:197169
1672919	oai:orbis.library.yale.edu:197223
1672920	oai:orbis.library.yale.edu:197226
1672921	oai:orbis.library.yale.edu:197228
1672922	oai:orbis.library.yale.edu:197230
1672923	oai:orbis.library.yale.edu:197738
1672924	oai:orbis.library.yale.edu:197815
1672925	oai:orbis.library.yale.edu:198010
1672926	oai:orbis.library.yale.edu:198017
1672927	oai:orbis.library.yale.edu:198020
1672928	oai:orbis.library.yale.edu:198024
1672929	oai:orbis.library.yale.edu:198028
1672930	oai:orbis.library.yale.edu:198380
1672931	oai:orbis.library.yale.edu:198432
1672932	oai:orbis.library.yale.edu:198434
1672933	oai:orbis.library.yale.edu:198435
1672934	oai:orbis.library.yale.edu:198497
1672935	oai:orbis.library.yale.edu:198869
1672936	oai:orbis.library.yale.edu:198971
1672937	oai:orbis.library.yale.edu:198975
1672938	oai:orbis.library.yale.edu:199024
1672939	oai:orbis.library.yale.edu:199026
1672940	oai:orbis.library.yale.edu:199027
1672941	oai:orbis.library.yale.edu:199051
1672942	oai:orbis.library.yale.edu:199358
1672943	oai:orbis.library.yale.edu:199359
1672944	oai:orbis.library.yale.edu:199362
1672945	oai:orbis.library.yale.edu:199367
1672946	oai:orbis.library.yale.edu:199372
1672947	oai:orbis.library.yale.edu:199416
1672948	oai:orbis.library.yale.edu:199417
1672949	oai:orbis.library.yale.edu:199419
1672950	oai:orbis.library.yale.edu:199574
1672951	oai:orbis.library.yale.edu:199583
1672952	oai:orbis.library.yale.edu:199596
1672953	oai:orbis.library.yale.edu:199609
1672954	oai:orbis.library.yale.edu:199768
1672955	oai:orbis.library.yale.edu:199827
1672956	oai:orbis.library.yale.edu:199840
1672957	oai:orbis.library.yale.edu:199841
1672958	oai:orbis.library.yale.edu:199842
1672959	oai:orbis.library.yale.edu:199843
1672960	oai:orbis.library.yale.edu:199894
1672961	oai:orbis.library.yale.edu:199914
1672962	oai:orbis.library.yale.edu:199916
1672963	oai:orbis.library.yale.edu:199917
1672964	oai:orbis.library.yale.edu:199984
1672965	oai:orbis.library.yale.edu:199985
1672966	oai:orbis.library.yale.edu:200285
1672967	oai:orbis.library.yale.edu:200286
1672968	oai:orbis.library.yale.edu:200387
1672969	oai:orbis.library.yale.edu:200389
1672970	oai:orbis.library.yale.edu:200441
1672971	oai:orbis.library.yale.edu:200445
1672972	oai:orbis.library.yale.edu:200450
1672973	oai:orbis.library.yale.edu:200534
1672974	oai:orbis.library.yale.edu:200686
1672975	oai:orbis.library.yale.edu:200687
1672976	oai:orbis.library.yale.edu:200699
1672977	oai:orbis.library.yale.edu:200756
1672978	oai:orbis.library.yale.edu:200764
1672979	oai:orbis.library.yale.edu:200770
